Fractional Year,,Year,Month,Day,"-90,-80","-80,-70","-70,-60","-60,-50","-50,-40","-40,-30","-30,-20","-20,-10","-10,0","0,10","10,20","20,30","30,40","40,50","50,60","60,70","70,80","80,90"
1899.6356,693830,1899,8,21,0,2,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0
1899.6384,693830,1899,8,22,0,0,0,1,1,0,0,2,0,0,0,0,0,1,2,6,2,0
1899.6411,693830,1899,8,23,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1,1,0,0
1899.6438,693830,1899,8,24,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1899.6466,693830,1899,8,25,1,3,4,3,8,0,1,0,0,0,0,0,0,0,0,1,2,1
1899.6493,693830,1899,8,26,0,0,10,6,0,0,0,0,1,1,0,0,0,3,6,5,8,0
1899.6521,693840,1899,8,27,0,7,3,1,1,1,0,0,0,0,0,0,0,0,15,17,1,0
1899.6548,693840,1899,8,28,0,3,5,0,0,0,0,0,0,0,0,0,2,19,11,4,0,1
1899.6575,693840,1899,8,29,0,1,5,2,0,0,0,1,0,0,0,2,1,5,8,10,3,0
1899.6603,693840,1899,8,30,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1899.663,693840,1899,8,31,0,0,5,8,1,1,1,1,0,0,0,0,1,0,1,2,0,0
1899.6658,693840,1899,9,1,0,2,6,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0
1899.6685,693840,1899,9,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0
1899.6712,693840,1899,9,3,0,3,7,2,3,5,1,1,2,0,0,0,0,0,0,1,2,0
1899.674,693840,1899,9,4,0,0,1,11,7,1,1,0,0,0,0,0,1,0,0,0,1,0
1899.6767,693840,1899,9,5,0,4,13,9,2,0,0,0,0,0,0,0,0,0,1,3,2,0
1899.6795,693840,1899,9,6,1,8,6,11,3,1,2,0,0,0,0,0,1,1,4,2,1,0
1899.6822,693850,1899,9,7,1,3,4,7,4,5,1,0,1,2,0,1,1,2,3,4,0,0
1899.6849,693850,1899,9,8,0,8,11,5,1,0,0,0,1,2,1,0,0,0,0,0,5,0
1899.6877,693850,1899,9,9,0,3,9,4,2,0,0,0,0,0,0,0,0,0,0,3,2,0
1899.6904,693850,1899,9,10,0,1,1,3,0,1,0,0,0,0,0,0,1,1,2,2,2,1
1899.6932,693850,1899,9,11,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1
1899.7014,693850,1899,9,14,0,0,6,1,0,0,0,0,0,0,0,1,1,0,7,9,2,0
1899.7041,693850,1899,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,693960,1900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.0849,693990,1900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.1233,694010,1900,2,15,0,7,15,14,3,0,0,0,0,0,0,2,2,0,0,4,0,0
1900.1288,694010,1900,2,17,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.1315,694010,1900,2,18,1,1,11,9,2,0,0,0,0,4,2,0,2,0,2,1,3,0
1900.1425,694010,1900,2,22,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,6,5,0
1900.1479,694020,1900,2,24,0,1,3,0,0,0,0,0,0,0,0,0,0,3,8,3,1,0
1900.1507,694020,1900,2,25,0,2,4,4,1,2,0,2,0,0,0,0,0,2,6,4,0,0
1900.1534,694020,1900,2,26,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1900.1562,694020,1900,2,27,0,4,2,1,1,0,0,0,0,1,2,0,0,1,2,1,3,1
1900.1644,694020,1900,3,2,0,1,0,1,0,0,2,0,0,2,1,0,0,0,0,6,2,0
1900.1671,694020,1900,3,3,0,0,3,8,3,0,1,0,0,0,0,0,0,0,5,15,5,1
1900.1699,694020,1900,3,4,0,2,7,6,6,0,1,0,0,0,0,0,0,0,6,9,5,0
1900.1726,694020,1900,3,5,0,0,4,2,0,0,0,0,0,0,0,0,0,1,5,7,0,0
1900.1753,694030,1900,3,6,0,1,4,0,1,0,2,0,1,0,3,0,0,8,13,0,1,0
1900.1781,694030,1900,3,7,0,0,1,6,12,1,0,2,0,0,0,1,0,2,2,4,0,0
1900.1808,694030,1900,3,8,0,0,4,12,6,2,1,0,0,1,0,0,1,1,0,3,0,0
1900.1836,694030,1900,3,9,0,6,19,11,7,0,0,1,1,2,2,1,0,0,1,1,0,0
1900.1863,694030,1900,3,10,0,5,13,6,1,0,0,1,3,0,1,0,1,1,2,3,0,0
1900.189,694030,1900,3,11,1,5,2,3,1,0,0,0,1,0,1,0,0,0,0,2,1,0
1900.1918,694030,1900,3,12,0,2,3,1,8,0,0,0,1,0,0,1,0,0,0,0,1,0
1900.1973,694030,1900,3,14,0,11,7,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1900.2,694040,1900,3,15,0,8,7,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0
1900.2027,694040,1900,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.6219,694190,1900,8,16,0,0,0,4,6,0,0,0,0,0,0,0,0,0,1,2,0,0
1900.6247,694190,1900,8,17,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.6274,694190,1900,8,18,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1900.6301,694190,1900,8,19,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.6329,694190,1900,8,20,0,1,11,5,6,4,0,0,0,0,0,0,0,0,0,0,2,0
1900.6356,694190,1900,8,21,1,1,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.6384,694200,1900,8,22,3,8,7,6,0,0,0,0,0,3,1,0,0,0,0,0,1,0
1900.6411,694200,1900,8,23,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900.6466,694200,1900,8,25,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.6493,694200,1900,8,26,0,3,5,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0
1900.6521,694200,1900,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1900.6575,694200,1900,8,29,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1900.6603,694200,1900,8,30,0,2,4,6,3,2,0,2,0,0,0,0,0,0,0,0,0,0
1900.663,694200,1900,8,31,0,1,5,6,1,3,2,1,0,0,0,0,0,0,0,0,0,0
1900.6658,694200,1900,9,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1900.6712,694210,1900,9,3,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.674,694210,1900,9,4,0,5,3,1,2,0,0,0,0,0,0,0,0,0,3,0,5,0
1900.6767,694210,1900,9,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,2,0
1900.6795,694210,1900,9,6,0,0,2,3,0,0,0,0,0,0,0,0,0,3,13,5,1,0
1900.6822,694210,1900,9,7,0,0,3,6,1,0,0,0,0,0,0,0,1,2,2,0,3,0
1900.6877,694210,1900,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11,1,0
1900.6904,694210,1900,9,10,0,0,0,7,4,0,0,0,0,0,0,0,0,4,11,0,0,0
1900.6959,694220,1900,9,12,1,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.6986,694220,1900,9,13,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1900.7014,694220,1900,9,14,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.7041,694220,1900,9,15,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901.1233,694370,1901,2,15,0,7,3,3,3,5,0,0,0,0,0,0,0,0,3,0,0,0
1901.126,694370,1901,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901.1342,694380,1901,2,19,0,0,2,1,3,2,4,1,0,0,0,0,1,0,0,0,0,0
1901.137,694380,1901,2,20,0,0,1,2,2,0,0,0,0,0,0,0,0,4,1,1,0,0
1901.1397,694380,1901,2,21,0,0,1,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0
1901.1425,694380,1901,2,22,0,0,2,3,3,2,0,0,1,0,0,0,0,0,0,1,1,0
1901.1452,694380,1901,2,23,0,0,1,4,3,0,0,0,0,0,0,0,1,0,2,2,0,0
1901.1534,694380,1901,2,26,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,0,0
1901.1562,694380,1901,2,27,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,2,2,2
1901.1589,694380,1901,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0
1901.1644,694390,1901,3,2,0,0,0,2,1,0,0,0,0,0,0,1,4,4,1,3,3,1
1901.1671,694390,1901,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,13,1,0
1901.1699,694390,1901,3,4,0,0,0,1,0,2,0,0,0,0,0,0,1,0,15,3,0,0
1901.1753,694390,1901,3,6,0,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1901.1781,694390,1901,3,7,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1901.1808,694390,1901,3,8,0,0,0,0,5,3,1,0,1,0,1,1,0,0,0,1,0,0
1901.1945,694400,1901,3,13,0,2,10,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1901.1973,694400,1901,3,14,1,6,5,7,3,0,0,0,0,2,2,4,2,0,1,0,0,0
1901.2,694400,1901,3,15,0,0,0,3,1,1,1,0,0,0,1,0,0,1,1,4,0,0
1901.2027,694400,1901,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901.6192,694550,1901,8,15,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,0,0
1901.6247,694560,1901,8,17,0,1,2,2,3,4,2,1,0,0,1,2,0,0,0,2,0,0
1901.6274,694560,1901,8,18,0,2,4,3,2,0,1,2,0,0,2,0,0,0,0,0,0,0
1901.6301,694560,1901,8,19,0,0,10,2,1,1,0,0,0,0,1,0,0,0,2,2,0,0
1901.6329,694560,1901,8,20,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1901.6356,694560,1901,8,21,0,1,0,0,0,0,0,0,0,4,1,0,2,1,0,3,2,0
1901.6384,694560,1901,8,22,0,0,1,0,0,0,0,1,1,1,0,1,1,1,4,5,4,0
1901.6411,694560,1901,8,23,0,1,0,1,0,0,0,0,0,0,0,2,1,5,1,3,1,0
1901.6438,694560,1901,8,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1901.6466,694560,1901,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
1901.6521,694560,1901,8,27,0,0,0,3,0,0,0,0,1,2,0,1,0,1,0,3,0,0
1901.6548,694570,1901,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901.6575,694570,1901,8,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
1901.6603,694570,1901,8,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
1901.663,694570,1901,8,31,0,0,1,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0
1901.6658,694570,1901,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1901.6712,694570,1901,9,3,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,1,2,0
1901.6904,694580,1901,9,10,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0
1901.6932,694580,1901,9,11,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0
1901.7014,694580,1901,9,14,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
1901.7041,694580,1901,9,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1902,694690,1902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.0849,694720,1902,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.1288,694740,1902,2,17,0,0,0,2,4,0,1,1,2,1,0,0,0,5,0,0,0,0
1902.1425,694740,1902,2,22,0,0,2,1,1,0,1,0,1,1,1,1,0,0,6,5,0,0
1902.1452,694740,1902,2,23,0,1,3,5,4,3,0,1,0,0,0,0,0,0,1,0,0,0
1902.1479,694750,1902,2,24,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0
1902.1507,694750,1902,2,25,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,1,0,0
1902.1562,694750,1902,2,27,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0
1902.1616,694750,1902,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
1902.1644,694750,1902,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
1902.1671,694750,1902,3,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,3,0
1902.1726,694760,1902,3,5,0,0,0,0,0,2,2,1,0,0,0,0,1,5,0,0,0,0
1902.1753,694760,1902,3,6,0,0,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,0
1902.1781,694760,1902,3,7,0,0,1,7,6,2,0,1,0,0,0,0,0,2,0,0,0,0
1902.1808,694760,1902,3,8,0,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.1863,694760,1902,3,10,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
1902.189,694760,1902,3,11,0,0,0,3,11,10,0,0,0,0,0,1,0,0,0,0,0,0
1902.1918,694760,1902,3,12,0,0,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.1945,694760,1902,3,13,0,6,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1902.1973,694760,1902,3,14,1,8,3,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1902.6192,694920,1902,8,15,0,0,0,1,3,1,3,0,0,3,0,1,0,1,5,5,3,0
1902.6274,694920,1902,8,18,0,2,1,0,0,0,1,0,0,0,2,3,4,2,1,0,2,0
1902.6301,694920,1902,8,19,0,0,1,1,0,0,0,1,0,0,0,2,0,2,3,0,0,0
1902.6329,694920,1902,8,20,0,2,1,1,0,0,0,0,0,0,1,0,2,0,0,3,0,0
1902.6356,694920,1902,8,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.6384,694920,1902,8,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1902.6411,694930,1902,8,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1902.6438,694930,1902,8,24,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
1902.6466,694930,1902,8,25,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1902.6521,694930,1902,8,27,0,0,0,0,1,1,2,0,0,0,0,0,0,1,5,3,0,0
1902.6548,694930,1902,8,28,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1902.6575,694930,1902,8,29,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
1902.6603,694930,1902,8,30,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0
1902.663,694930,1902,8,31,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0
1902.6658,694940,1902,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.6685,694940,1902,9,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0
1902.6712,694940,1902,9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1902.674,694940,1902,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1902.6767,694940,1902,9,5,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0
1902.6822,694940,1902,9,7,0,0,1,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0
1902.6849,694940,1902,9,8,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0
1902.6877,694940,1902,9,9,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
1902.6932,694940,1902,9,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.6959,694950,1902,9,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1902.7014,694950,1902,9,14,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,7,1,0
1902.7041,694950,1902,9,15,0,0,0,0,1,0,0,0,0,0,1,0,0,5,9,1,0,0
1903.1233,695100,1903,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903.6219,695280,1903,8,16,2,3,10,7,9,13,5,0,0,0,0,1,0,0,10,10,5,1
1903.6247,695280,1903,8,17,1,3,6,5,11,10,8,0,0,0,0,0,0,8,7,7,3,0
1903.6274,695290,1903,8,18,1,3,26,30,48,14,8,0,0,0,0,0,0,0,0,0,0,0
1903.6329,695290,1903,8,20,1,12,14,26,19,5,1,0,1,1,0,3,2,5,3,14,6,1
1903.6356,695290,1903,8,21,0,6,17,16,10,1,0,0,0,0,0,0,1,3,10,7,1,0
1903.6384,695290,1903,8,22,4,10,16,19,13,1,0,0,2,1,1,1,4,14,22,3,0,0
1903.6411,695290,1903,8,23,1,9,16,15,9,0,0,0,0,0,0,1,13,10,1,0,4,1
1903.6438,695290,1903,8,24,0,2,12,5,7,3,0,0,0,0,0,0,0,0,0,8,0,0
1903.6466,695290,1903,8,25,0,5,22,30,28,10,0,0,2,0,0,0,3,14,14,14,2,0
1903.6493,695290,1903,8,26,0,8,12,26,8,2,0,0,0,0,0,0,5,14,13,12,7,0
1903.6521,695300,1903,8,27,1,6,11,8,6,6,0,0,1,1,2,2,4,4,17,17,3,0
1903.6548,695300,1903,8,28,0,5,17,9,6,3,0,2,0,0,2,3,3,11,9,5,0,0
1903.6575,695300,1903,8,29,0,1,13,7,13,7,0,1,1,1,0,0,0,5,5,8,0,0
1903.6603,695300,1903,8,30,2,2,10,14,19,3,0,0,0,4,1,0,0,3,12,2,0,0
1903.663,695300,1903,8,31,0,3,7,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1903.6658,695300,1903,9,1,1,3,6,4,11,2,1,1,0,0,0,0,0,0,0,2,0,0
1903.6685,695300,1903,9,2,0,1,4,15,3,0,0,0,0,0,2,1,0,1,2,8,3,0
1903.6712,695300,1903,9,3,0,4,8,7,2,1,0,0,0,0,0,0,0,2,11,9,2,0
1903.674,695300,1903,9,4,0,3,5,10,13,5,0,0,0,0,0,0,1,6,3,10,7,0
1903.6767,695300,1903,9,5,0,3,8,9,1,0,0,0,0,0,0,0,0,2,19,19,8,0
1903.6795,695300,1903,9,6,0,5,5,1,0,0,0,0,0,0,0,0,2,10,18,22,6,1
1903.6822,695310,1903,9,7,0,2,3,3,0,1,0,0,0,1,0,0,5,22,19,14,8,0
1903.6849,695310,1903,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,1,0
1903.6877,695310,1903,9,9,0,0,1,0,6,1,0,0,0,0,0,0,3,10,8,6,2,2
1903.6904,695310,1903,9,10,0,0,2,6,5,3,0,0,0,0,1,0,1,2,11,12,7,0
1903.6959,695310,1903,9,12,0,0,7,12,3,0,0,0,0,0,0,2,8,16,4,8,2,0
1904,695420,1904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904.0847,695450,1904,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904.123,695470,1904,2,15,0,8,25,7,0,0,0,0,0,0,0,1,1,0,1,13,5,0
1904.1257,695470,1904,2,16,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0
1904.1339,695470,1904,2,19,0,3,5,17,14,4,2,0,0,0,0,0,0,4,17,21,13,1
1904.1393,695470,1904,2,21,0,1,5,20,16,0,0,0,0,0,0,1,2,11,14,14,2,0
1904.1421,695470,1904,2,22,0,1,18,10,0,0,0,0,0,0,0,0,5,2,6,3,0,0
1904.1475,695480,1904,2,24,1,8,7,3,0,0,0,0,0,0,0,0,0,0,3,10,2,0
1904.153,695480,1904,2,26,0,0,4,11,15,1,0,0,0,0,0,0,0,2,5,6,0,0
1904.1557,695480,1904,2,27,0,4,17,15,3,1,0,0,0,0,0,0,0,2,2,1,0,0
1904.1585,695480,1904,2,28,1,10,8,7,1,0,0,0,0,0,0,0,0,2,0,6,1,0
1904.1667,695480,1904,3,2,2,8,7,12,0,0,0,0,0,0,0,0,0,1,7,7,5,1
1904.1694,695480,1904,3,3,0,2,4,2,0,0,0,0,0,0,0,0,0,2,11,16,6,0
1904.1721,695480,1904,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,14,7,1
1904.1749,695490,1904,3,5,0,0,0,1,3,0,0,0,0,0,0,0,0,9,19,8,0,0
1904.1776,695490,1904,3,6,0,1,7,11,0,1,1,0,0,0,0,0,2,14,24,4,1,0
1904.1803,695490,1904,3,7,0,1,9,3,0,0,0,0,0,0,0,0,5,10,0,0,1,0
1904.1858,695490,1904,3,9,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,2,7,0
1904.1885,695490,1904,3,10,1,1,4,13,5,0,0,0,0,0,0,0,0,4,14,22,7,0
1904.1913,695490,1904,3,11,0,4,8,9,10,2,0,0,0,0,0,0,0,11,16,13,3,0
1904.194,695490,1904,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1904.1967,695490,1904,3,13,0,7,5,3,4,0,0,0,0,0,0,3,0,6,3,1,2,0
1904.1995,695500,1904,3,14,0,9,8,9,9,0,0,0,2,0,0,0,2,1,0,7,1,0
1904.2022,695500,1904,3,15,0,4,15,10,4,0,0,0,0,0,0,0,0,3,10,13,7,2
1904.6202,695650,1904,8,15,3,16,40,31,17,6,2,0,0,0,0,1,15,29,24,21,6,0
1904.623,695650,1904,8,16,4,14,21,19,12,4,2,0,0,1,3,2,8,5,10,14,2,2
1904.6257,695650,1904,8,17,2,14,13,20,22,15,1,0,0,0,0,0,0,3,6,2,6,5
1904.6284,695650,1904,8,18,1,11,19,15,12,6,0,0,0,0,0,0,1,5,6,27,5,2
1904.6311,695650,1904,8,19,0,10,14,20,7,1,0,0,0,1,1,0,1,8,33,14,12,4
1904.6339,695650,1904,8,20,3,5,22,15,9,16,4,0,0,0,0,0,5,22,25,25,11,0
1904.6366,695660,1904,8,21,3,13,26,29,20,19,6,2,0,0,0,0,6,18,55,27,7,3
1904.6393,695660,1904,8,22,3,4,17,9,5,1,1,0,0,0,0,0,0,1,10,9,13,1
1904.6503,695660,1904,8,26,0,13,13,7,11,8,0,0,0,0,0,0,2,13,23,22,17,5
1904.653,695660,1904,8,27,0,2,11,27,19,4,3,0,0,0,1,1,1,0,11,17,3,0
1904.6557,695660,1904,8,28,0,5,18,14,17,5,0,0,0,0,0,0,0,23,18,11,2,0
1904.6612,695660,1904,8,30,0,12,27,29,26,2,1,0,0,0,0,1,2,0,5,13,7,0
1904.6639,695660,1904,8,31,1,9,21,13,11,0,0,0,0,0,0,0,0,6,15,15,5,2
1904.6667,695670,1904,9,1,0,4,12,23,12,0,0,0,0,0,0,0,0,3,11,7,1,0
1904.6694,695670,1904,9,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904.6721,695670,1904,9,3,0,10,15,10,11,7,1,0,0,0,0,0,0,6,18,15,2,0
1904.6749,695670,1904,9,4,0,5,4,8,16,7,0,0,0,0,0,0,2,13,15,9,7,0
1904.6776,695670,1904,9,5,0,4,13,16,1,0,0,0,0,0,0,0,1,1,15,15,1,0
1904.6803,695670,1904,9,6,0,9,10,0,0,0,0,0,1,1,0,0,3,15,6,2,3,0
1904.6858,695670,1904,9,8,0,0,1,3,3,0,0,0,0,0,0,0,0,6,27,10,6,0
1904.6913,695680,1904,9,10,0,3,3,9,6,2,0,0,0,0,0,0,0,11,10,10,3,0
1904.694,695680,1904,9,11,0,8,10,24,17,20,3,0,0,0,0,1,14,6,21,3,0,0
1904.6967,695680,1904,9,12,0,5,21,11,14,0,0,0,0,0,0,0,5,5,2,4,4,0
1904.6995,695680,1904,9,13,0,7,10,12,5,0,0,0,0,0,0,0,2,2,5,7,10,1
1904.7049,695680,1904,9,15,0,6,14,4,8,9,1,0,0,0,0,1,1,8,10,15,2,0
1905.126,695830,1905,2,16,4,19,25,26,12,13,7,0,0,0,0,1,0,3,11,9,9,0
1905.1288,695840,1905,2,17,3,14,23,32,33,22,3,0,0,0,0,0,0,13,23,13,5,2
1905.1315,695840,1905,2,18,0,4,14,13,0,0,0,0,0,0,0,0,0,5,7,4,2,0
1905.137,695840,1905,2,20,1,18,28,26,6,2,0,0,2,1,0,0,0,3,5,5,7,4
1905.1425,695840,1905,2,22,4,7,14,10,4,1,0,0,0,2,0,0,0,3,21,16,3,0
1905.1452,695840,1905,2,23,1,3,5,10,4,4,0,0,0,0,0,0,0,10,11,3,3,0
1905.1479,695840,1905,2,24,1,4,12,16,21,11,1,0,0,0,1,0,1,2,3,7,7,3
1905.1507,695840,1905,2,25,0,11,20,38,29,7,0,0,0,0,0,0,0,0,5,18,19,5
1905.1534,695840,1905,2,26,0,11,22,17,5,1,0,0,0,0,0,0,0,0,22,20,17,2
1905.1562,695840,1905,2,27,4,11,5,3,0,0,0,0,0,0,0,0,0,3,20,20,1,0
1905.1589,695850,1905,2,28,0,7,13,10,7,1,0,0,0,0,0,0,6,34,29,7,19,1
1905.1616,695850,1905,3,1,1,2,7,7,9,0,0,0,0,0,1,0,7,6,11,20,16,3
1905.1808,695850,1905,3,8,2,8,18,24,18,5,0,0,0,0,0,0,0,1,5,10,11,1
1905.1836,695860,1905,3,9,2,12,17,14,10,1,0,0,0,0,0,0,0,8,20,28,8,0
1905.1863,695860,1905,3,10,1,16,19,21,23,8,7,0,0,0,0,1,1,15,21,18,9,1
1905.189,695860,1905,3,11,1,9,17,28,12,8,0,0,0,0,0,0,4,18,23,21,7,0
1905.1918,695860,1905,3,12,0,9,27,28,16,14,8,0,0,0,0,1,2,10,23,10,2,0
1905.1945,695860,1905,3,13,3,17,15,4,1,0,0,0,0,0,0,0,0,0,0,4,2,0
1905.2,695860,1905,3,15,2,10,27,26,9,8,8,4,1,0,0,0,0,4,15,14,5,1
1905.2027,695860,1905,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905.6192,696010,1905,8,15,0,0,4,7,3,10,0,1,0,0,0,0,1,11,24,15,8,0
1905.6219,696020,1905,8,16,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,5,0,0
1905.6274,696020,1905,8,18,0,15,19,30,11,1,0,0,0,0,0,2,7,0,2,8,5,0
1905.6301,696020,1905,8,19,2,12,26,15,7,0,0,0,0,0,0,4,0,0,10,9,0,1
1905.6329,696020,1905,8,20,0,13,15,9,5,3,1,1,0,0,0,0,1,14,14,14,7,0
1905.6356,696020,1905,8,21,0,1,2,11,10,2,0,0,0,0,0,0,0,1,10,6,1,0
1905.6384,696020,1905,8,22,0,1,13,11,19,4,2,0,0,0,0,0,5,18,7,7,2,0
1905.6466,696020,1905,8,25,0,5,22,13,8,0,0,0,0,0,0,0,0,1,2,10,1,0
1905.6493,696020,1905,8,26,1,10,12,9,7,3,0,0,0,0,0,0,1,11,24,13,7,0
1905.6521,696030,1905,8,27,0,4,8,8,18,0,0,0,0,0,0,0,17,14,16,18,7,0
